fenotipo,acuracia
(((conv*2)pool-dropout)*3)fc*2*128*lr-0.01,0.09787879139184952
(((conv*1)pool-)*1)fc*1*64*lr-0.001,0.642727255821228
(((conv*1))*3)fc*2*128*lr-0.001,0.6578788161277771
(((conv*3)bnorm-pool-dropout)*2)fc*0*128*lr-0.01,0.8081818222999573
(((conv*1))*1)fc*2*128*lr-0.0001,0.6021212339401245
(((conv*3)pool-dropout)*3)fc*0*128*lr-0.001,0.8127272725105286
(((conv*3)bnorm-)*2)fc*1*256*lr-0.1,0.09787879139184952
(((conv*1)bnorm-)*3)fc*2*128*lr-0.0001,0.6636363863945007
(((conv*2)pool-)*3)fc*2*64*lr-0.0001,0.7427272796630859
(((conv*2)bnorm-)*2)fc*2*128*lr-0.0001,0.6451514959335327
(((conv*1)bnorm-)*1)fc*2*128*lr-0.01,0.49060606956481934
(((conv*3)bnorm-)*1)fc*1*128*lr-0.1,0.10969696938991547
(((conv*3))*2)fc*1*64*lr-0.1,0.09939394146203995
(((conv*1)pool-)*1)fc*2*64*lr-0.001,0.6193939447402954
(((conv*3)bnorm-)*2)fc*2*512*lr-0.001,0.6912121176719666
(((conv*1)bnorm-pool-dropout)*2)fc*1*128*lr-0.1,0.10969696938991547
(((conv*2))*2)fc*1*256*lr-0.001,0.6690909266471863
(((conv*2)bnorm-)*3)fc*0*64*lr-0.0001,0.6218181848526001
(((conv*1)pool-dropout)*1)fc*2*64*lr-0.01,0.3669697046279907
(((conv*2))*2)fc*0*512*lr-0.1,0.10969696938991547
(((conv*2))*1)fc*0*64*lr-0.001,0.6139394044876099
(((conv*3)bnorm-pool-dropout)*3)fc*0*512*lr-0.1,0.8303030133247375
(((conv*2)pool-)*2)fc*0*64*lr-0.001,0.7266666889190674
(((conv*2)bnorm-pool-dropout)*2)fc*0*512*lr-0.1,0.6512120962142944
(((conv*3)bnorm-)*1)fc*0*128*lr-0.001,0.5884848237037659
(((conv*3)pool-dropout)*2)fc*1*512*lr-0.0001,0.7842424511909485
(((conv*2)bnorm-)*2)fc*0*128*lr-0.0001,0.6239393949508667
(((conv*1)bnorm-pool-dropout)*2)fc*1*256*lr-0.0001,0.7581818103790283
(((conv*3)pool-)*1)fc*1*128*lr-0.0001,0.6803030371665955
(((conv*1)pool-)*3)fc*0*128*lr-0.001,0.7124242186546326
(((conv*2)pool-)*3)fc*1*512*lr-0.1,0.09787879139184952
(((conv*2))*3)fc*2*512*lr-0.0001,0.6781818270683289
(((conv*2)bnorm-pool-dropout)*3)fc*0*64*lr-0.001,0.8442424535751343
(((conv*3)pool-dropout)*3)fc*0*128*lr-0.0001,0.8199999928474426
(((conv*3)pool-dropout)*1)fc*0*64*lr-0.01,0.3721212148666382
(((conv*3)bnorm-)*2)fc*2*64*lr-0.1,0.09575757384300232
(((conv*3)pool-)*2)fc*1*128*lr-0.001,0.7581818103790283
(((conv*2))*1)fc*1*128*lr-0.01,0.10969696938991547
(((conv*2)pool-)*2)fc*1*256*lr-0.0001,0.7078787684440613
(((conv*1)pool-)*3)fc*2*64*lr-0.01,0.10696969926357269
(((conv*2)bnorm-pool-)*3)fc*1*512*lr-0.001,0.8169696927070618
(((conv*2)pool-dropout)*2)fc*0*64*lr-0.001,0.810606062412262
(((conv*3)pool-dropout)*2)fc*0*512*lr-0.001,0.8154545426368713
(((conv*2)pool-dropout)*1)fc*2*128*lr-0.0001,0.7109090685844421
(((conv*1)pool-dropout)*2)fc*2*128*lr-0.001,0.7312121391296387
(((conv*3)bnorm-)*3)fc*2*256*lr-0.001,0.6954545378684998
(((conv*1)pool-dropout)*2)fc*2*256*lr-0.01,0.09787879139184952
(((conv*1))*3)fc*2*256*lr-0.001,0.6521211862564087
(((conv*2)bnorm-)*2)fc*2*64*lr-0.0001,0.6348484754562378
(((conv*2)pool-dropout)*2)fc*0*512*lr-0.1,0.09878788143396378
(((conv*2)pool-dropout)*2)fc*0*512*lr-0.0001,0.7603030204772949
(((conv*1)bnorm-)*2)fc*0*512*lr-0.1,0.3799999952316284
(((conv*3)pool-dropout)*3)fc*0*128*lr-0.01,0.09787879139184952
(((conv*1)bnorm-pool-dropout)*2)fc*2*512*lr-0.0001,0.7593939304351807
(((conv*3)bnorm-pool-dropout)*3)fc*1*512*lr-0.1,0.09969697147607803
(((conv*2)bnorm-pool-)*3)fc*0*64*lr-0.0001,0.6754545569419861
(((conv*1)bnorm-pool-dropout)*3)fc*1*64*lr-0.001,0.7378787994384766
(((conv*2)bnorm-pool-)*3)fc*1*128*lr-0.1,0.09939394146203995
(((conv*3)pool-dropout)*1)fc*1*512*lr-0.0001,0.7342424392700195
(((conv*1)bnorm-pool-)*1)fc*0*512*lr-0.0001,0.6484848260879517
(((conv*2)pool-)*3)fc*1*128*lr-0.1,0.10121212154626846
(((conv*1)bnorm-pool-)*1)fc*1*128*lr-0.01,0.5533333420753479
(((conv*1)bnorm-pool-)*2)fc*1*512*lr-0.0001,0.6903030276298523
(((conv*3)pool-)*2)fc*2*256*lr-0.01,0.5951515436172485
(((conv*2)bnorm-pool-)*3)fc*2*256*lr-0.01,0.7978788018226624
(((conv*1)pool-)*2)fc*2*512*lr-0.0001,0.7012121081352234
(((conv*1)bnorm-)*3)fc*2*128*lr-0.001,0.6709091067314148
(((conv*2))*2)fc*2*512*lr-0.01,0.09939394146203995
(((conv*2))*2)fc*2*256*lr-0.1,0.10121212154626846
(((conv*2)pool-)*2)fc*1*256*lr-0.1,0.10969696938991547
(((conv*3)pool-dropout)*3)fc*1*256*lr-0.1,0.09787879139184952
(((conv*2)bnorm-pool-dropout)*3)fc*0*64*lr-0.01,0.8330302834510803
(((conv*3)pool-)*2)fc*2*256*lr-0.1,0.09272727370262146
(((conv*3))*3)fc*0*512*lr-0.1,0.09969697147607803
(((conv*3)pool-dropout)*1)fc*0*256*lr-0.1,0.09787879139184952
(((conv*2)bnorm-pool-)*3)fc*1*512*lr-0.01,0.7624242305755615
(((conv*1)bnorm-pool-)*2)fc*2*256*lr-0.01,0.6778787970542908
(((conv*3)bnorm-pool-dropout)*1)fc*1*128*lr-0.0001,0.7221212387084961
(((conv*2)pool-)*2)fc*2*256*lr-0.001,0.7293939590454102
(((conv*3)pool-)*2)fc*2*512*lr-0.0001,0.7203030586242676
(((conv*3)pool-dropout)*1)fc*2*128*lr-0.01,0.3884848356246948
(((conv*2)pool-dropout)*2)fc*2*64*lr-0.0001,0.7687878608703613
(((conv*2)bnorm-pool-dropout)*2)fc*0*64*lr-0.001,0.8257575631141663
(((conv*1)pool-)*2)fc*1*256*lr-0.001,0.6830303072929382
(((conv*1)bnorm-)*3)fc*1*512*lr-0.001,0.6342424154281616
(((conv*3)bnorm-pool-)*2)fc*0*256*lr-0.1,0.7266666889190674
(((conv*3)pool-dropout)*1)fc*1*512*lr-0.1,0.09272727370262146
(((conv*2)bnorm-pool-)*3)fc*2*256*lr-0.0001,0.6757575869560242
(((conv*2)bnorm-pool-)*1)fc*0*256*lr-0.1,0.506969690322876
(((conv*3))*1)fc*2*256*lr-0.0001,0.6615151762962341
(((conv*3)pool-dropout)*1)fc*2*64*lr-0.1,0.10969696938991547
(((conv*2)bnorm-pool-dropout)*1)fc*2*256*lr-0.1,0.09787879139184952
(((conv*1)bnorm-pool-dropout)*2)fc*2*256*lr-0.1,0.09939394146203995
(((conv*2)bnorm-pool-dropout)*2)fc*0*256*lr-0.1,0.17060606181621552
(((conv*1)pool-)*3)fc*2*512*lr-0.01,0.09969697147607803
(((conv*1)pool-)*3)fc*0*128*lr-0.0001,0.6890909075737
(((conv*2)bnorm-pool-dropout)*3)fc*1*256*lr-0.1,0.09575757384300232
(((conv*1)pool-)*3)fc*2*64*lr-0.1,0.09575757384300232
(((conv*1))*1)fc*0*512*lr-0.0001,0.6069697141647339
(((conv*2)bnorm-pool-dropout)*2)fc*2*512*lr-0.001,0.7845454812049866
(((conv*1)bnorm-pool-)*2)fc*1*64*lr-0.001,0.6675757765769958
(((conv*2)bnorm-pool-)*2)fc*0*256*lr-0.1,0.5018181800842285
(((conv*2)bnorm-pool-)*3)fc*2*512*lr-0.1,0.10696969926357269
(((conv*1)pool-)*2)fc*1*64*lr-0.001,0.689393937587738
(((conv*2)pool-)*3)fc*1*512*lr-0.001,0.7778787612915039
(((conv*2)bnorm-)*2)fc*1*512*lr-0.001,0.5866666436195374
(((conv*2)bnorm-pool-dropout)*3)fc*0*512*lr-0.0001,0.8342424035072327
(((conv*2)bnorm-pool-dropout)*1)fc*0*64*lr-0.001,0.6984848380088806
(((conv*2)bnorm-)*1)fc*0*512*lr-0.0001,0.6015151739120483
(((conv*3)bnorm-pool-dropout)*2)fc*2*256*lr-0.0001,0.8096969723701477
(((conv*2)bnorm-)*2)fc*0*64*lr-0.01,0.5524242520332336
(((conv*2)bnorm-pool-dropout)*1)fc*1*64*lr-0.001,0.7163636088371277
(((conv*1)pool-dropout)*3)fc*0*256*lr-0.01,0.40484848618507385
(((conv*1)bnorm-)*1)fc*1*64*lr-0.0001,0.6133333444595337
(((conv*2)bnorm-)*2)fc*2*128*lr-0.001,0.6678788065910339
(((conv*3)bnorm-pool-dropout)*2)fc*2*512*lr-0.1,0.10969696938991547
(((conv*1)bnorm-pool-)*3)fc*0*64*lr-0.01,0.7112120985984802
(((conv*3)bnorm-)*1)fc*2*512*lr-0.001,0.6463636159896851
(((conv*2)bnorm-)*3)fc*1*128*lr-0.01,0.09939394146203995
(((conv*1))*1)fc*1*256*lr-0.001,0.6115151643753052
(((conv*3)bnorm-pool-dropout)*3)fc*1*256*lr-0.001,0.8399999737739563
(((conv*2)bnorm-pool-)*2)fc*1*64*lr-0.1,0.09939394146203995
(((conv*3)pool-dropout)*3)fc*2*256*lr-0.1,0.09787879139184952
(((conv*2)bnorm-pool-dropout)*1)fc*2*64*lr-0.01,0.4663636386394501
(((conv*3)pool-)*1)fc*1*64*lr-0.01,0.5539394021034241
(((conv*3))*2)fc*0*128*lr-0.0001,0.6693939566612244
(((conv*2)pool-dropout)*1)fc*2*128*lr-0.01,0.09787879139184952
(((conv*2))*2)fc*0*512*lr-0.01,0.46060606837272644
(((conv*2)bnorm-pool-)*3)fc*0*512*lr-0.01,0.7872727513313293
(((conv*3)bnorm-pool-dropout)*1)fc*2*512*lr-0.01,0.5366666913032532
(((conv*3)bnorm-)*2)fc*2*512*lr-0.0001,0.6875757575035095
(((conv*2)pool-)*3)fc*1*256*lr-0.001,0.7751514911651611
(((conv*3)bnorm-)*1)fc*0*256*lr-0.0001,0.6372727155685425
(((conv*3)bnorm-)*2)fc*2*256*lr-0.1,0.09545454382896423
(((conv*1))*2)fc*2*128*lr-0.1,0.09787879139184952
(((conv*1)bnorm-pool-dropout)*1)fc*0*64*lr-0.01,0.5578787922859192
(((conv*2)pool-)*2)fc*1*512*lr-0.001,0.7412121295928955
(((conv*2))*1)fc*0*512*lr-0.0001,0.6478787660598755
(((conv*3))*2)fc*2*64*lr-0.01,0.09787879139184952
(((conv*1))*1)fc*1*256*lr-0.1,0.10121212154626846
(((conv*3)bnorm-)*1)fc*1*64*lr-0.001,0.5984848737716675
(((conv*3)bnorm-)*1)fc*0*512*lr-0.001,0.6106060743331909
(((conv*2)bnorm-pool-)*1)fc*2*128*lr-0.01,0.6469696760177612
(((conv*1))*2)fc*2*512*lr-0.001,0.6239393949508667
(((conv*1)pool-dropout)*2)fc*2*128*lr-0.1,0.09575757384300232
(((conv*2))*2)fc*0*128*lr-0.1,0.10969696938991547
(((conv*3)bnorm-)*1)fc*1*512*lr-0.01,0.10121212154626846
(((conv*1))*2)fc*1*512*lr-0.0001,0.6490908861160278
(((conv*3)bnorm-pool-)*3)fc*1*64*lr-0.001,0.835454523563385
(((conv*3)bnorm-pool-dropout)*2)fc*0*64*lr-0.1,0.39848485589027405
(((conv*2)pool-)*3)fc*2*512*lr-0.1,0.09787879139184952
(((conv*2)pool-dropout)*2)fc*0*64*lr-0.1,0.09787879139184952
(((conv*3)pool-)*2)fc*0*256*lr-0.001,0.7663636207580566
(((conv*1)pool-dropout)*1)fc*0*64*lr-0.01,0.4363636374473572
(((conv*2)bnorm-)*3)fc*0*256*lr-0.0001,0.657575786113739
(((conv*2)pool-)*1)fc*0*128*lr-0.01,0.09787879139184952
(((conv*1)pool-)*3)fc*2*256*lr-0.01,0.5899999737739563
(((conv*3)pool-dropout)*2)fc*0*256*lr-0.01,0.09787879139184952
(((conv*3)bnorm-pool-)*1)fc*0*512*lr-0.1,0.4272727370262146
(((conv*3))*2)fc*1*64*lr-0.0001,0.6527272462844849
(((conv*1)bnorm-pool-)*2)fc*1*256*lr-0.01,0.6772727370262146
(((conv*2))*1)fc*1*128*lr-0.1,0.09787879139184952
(((conv*2))*3)fc*0*128*lr-0.01,0.10696969926357269
(((conv*3)bnorm-)*3)fc*2*512*lr-0.001,0.5018181800842285
(((conv*1)pool-)*2)fc*2*64*lr-0.001,0.6978787779808044
(((conv*3)bnorm-pool-)*1)fc*1*128*lr-0.001,0.6590909361839294
(((conv*3)bnorm-)*2)fc*0*128*lr-0.01,0.5051515102386475
(((conv*1)bnorm-)*2)fc*0*256*lr-0.0001,0.6069697141647339
(((conv*1))*1)fc*1*64*lr-0.01,0.09787879139184952
(((conv*1)bnorm-pool-dropout)*1)fc*2*64*lr-0.001,0.6396969556808472
(((conv*1)bnorm-pool-dropout)*3)fc*1*512*lr-0.1,0.09939394146203995
(((conv*1)bnorm-pool-dropout)*3)fc*0*64*lr-0.001,0.76424241065979
(((conv*2)bnorm-)*2)fc*1*256*lr-0.1,0.09575757384300232
(((conv*2)bnorm-)*1)fc*0*512*lr-0.01,0.5257575511932373
(((conv*2)pool-dropout)*2)fc*0*128*lr-0.01,0.4148484766483307
(((conv*1))*3)fc*2*64*lr-0.0001,0.6454545259475708
(((conv*1))*1)fc*1*64*lr-0.1,0.10696969926357269
(((conv*3))*2)fc*2*128*lr-0.0001,0.664545476436615
(((conv*1)pool-dropout)*3)fc*0*128*lr-0.0001,0.480303019285202
(((conv*2))*2)fc*1*64*lr-0.001,0.6330302953720093
(((conv*1))*1)fc*0*128*lr-0.001,0.6106060743331909
(((conv*3)bnorm-pool-dropout)*1)fc*2*128*lr-0.0001,0.6878787875175476
(((conv*2)bnorm-)*1)fc*0*64*lr-0.0001,0.603939414024353
(((conv*3)pool-dropout)*3)fc*2*512*lr-0.1,0.09939394146203995
(((conv*1)pool-dropout)*2)fc*2*256*lr-0.001,0.7278788089752197
(((conv*3)bnorm-pool-)*3)fc*0*512*lr-0.1,0.36030304431915283
(((conv*1)bnorm-)*3)fc*2*64*lr-0.001,0.6060606241226196
(((conv*2)bnorm-pool-)*3)fc*2*128*lr-0.01,0.7866666913032532
(((conv*3))*1)fc*0*64*lr-0.001,0.6381818056106567
(((conv*2)bnorm-pool-dropout)*2)fc*2*256*lr-0.01,0.7696969509124756
(((conv*2)pool-dropout)*3)fc*0*512*lr-0.0001,0.7900000214576721
(((conv*3))*3)fc*0*64*lr-0.001,0.6666666865348816
(((conv*3)bnorm-pool-)*3)fc*0*64*lr-0.01,0.79666668176651
(((conv*3))*1)fc*1*64*lr-0.0001,0.6578788161277771
(((conv*3)bnorm-)*2)fc*2*64*lr-0.0001,0.6733333468437195
(((conv*1)bnorm-pool-)*2)fc*2*64*lr-0.1,0.10696969926357269
(((conv*3)pool-dropout)*2)fc*0*128*lr-0.01,0.09787879139184952
(((conv*2)pool-)*1)fc*1*64*lr-0.001,0.6678788065910339
(((conv*2)bnorm-pool-dropout)*1)fc*2*256*lr-0.0001,0.6981818079948425
(((conv*3)bnorm-pool-dropout)*3)fc*1*256*lr-0.1,0.09969697147607803
(((conv*2)bnorm-pool-dropout)*3)fc*2*256*lr-0.001,0.831818163394928
(((conv*1)pool-dropout)*2)fc*2*512*lr-0.001,0.7409090995788574
(((conv*3))*2)fc*2*512*lr-0.01,0.09787879139184952
(((conv*3))*3)fc*2*256*lr-0.001,0.6309090852737427
(((conv*1)bnorm-pool-dropout)*3)fc*2*256*lr-0.01,0.6845454573631287
(((conv*2)bnorm-pool-dropout)*3)fc*2*256*lr-0.0001,0.8357575535774231
(((conv*3)bnorm-pool-dropout)*3)fc*2*512*lr-0.01,0.09969697147607803
(((conv*1))*1)fc*1*128*lr-0.0001,0.6106060743331909
(((conv*3)bnorm-)*3)fc*2*256*lr-0.1,0.09787879139184952
(((conv*2)pool-)*1)fc*2*256*lr-0.1,0.09878788143396378
(((conv*2)bnorm-pool-dropout)*2)fc*1*64*lr-0.0001,0.7766666412353516
(((conv*1)bnorm-pool-)*2)fc*0*256*lr-0.0001,0.6812121272087097
(((conv*3)pool-)*3)fc*2*256*lr-0.0001,0.7296969890594482
(((conv*3)bnorm-)*1)fc*1*64*lr-0.1,0.10696969926357269
(((conv*1)bnorm-pool-)*3)fc*1*128*lr-0.1,0.09969697147607803
(((conv*1)bnorm-)*2)fc*0*64*lr-0.1,0.2348484843969345
(((conv*2)bnorm-)*1)fc*2*128*lr-0.001,0.6221212148666382
(((conv*2)bnorm-pool-)*3)fc*1*256*lr-0.01,0.789393961429596
(((conv*3)bnorm-)*2)fc*0*256*lr-0.01,0.5957576036453247
(((conv*3)pool-)*2)fc*0*128*lr-0.01,0.10696969926357269
(((conv*1)bnorm-pool-)*1)fc*0*128*lr-0.01,0.5387879014015198
(((conv*3)bnorm-)*1)fc*0*256*lr-0.001,0.6106060743331909
(((conv*2)pool-dropout)*1)fc*2*256*lr-0.01,0.389090895652771
(((conv*2)pool-dropout)*3)fc*2*512*lr-0.01,0.09272727370262146
(((conv*1))*3)fc*0*64*lr-0.01,0.41999998688697815
(((conv*2))*2)fc*1*128*lr-0.01,0.09272727370262146
(((conv*2)bnorm-pool-dropout)*1)fc*0*128*lr-0.001,0.7160605788230896
(((conv*1)bnorm-)*3)fc*2*256*lr-0.001,0.6393939256668091
(((conv*3))*1)fc*0*64*lr-0.1,0.09969697147607803
(((conv*3)bnorm-pool-dropout)*1)fc*0*64*lr-0.01,0.7154545187950134
(((conv*2)bnorm-pool-dropout)*1)fc*2*64*lr-0.1,0.09272727370262146
(((conv*3))*1)fc*0*128*lr-0.01,0.47121211886405945
(((conv*3)bnorm-pool-)*3)fc*1*256*lr-0.001,0.8439394235610962
(((conv*1)bnorm-pool-)*2)fc*0*128*lr-0.01,0.6554545164108276
(((conv*2)bnorm-pool-dropout)*3)fc*2*128*lr-0.0001,0.8345454335212708
(((conv*2)pool-dropout)*1)fc*2*256*lr-0.0001,0.7121211886405945
(((conv*3)bnorm-)*2)fc*0*256*lr-0.001,0.6312121152877808
(((conv*2)bnorm-pool-)*3)fc*0*256*lr-0.01,0.7927272915840149
(((conv*1)bnorm-pool-dropout)*1)fc*0*128*lr-0.0001,0.649696946144104
(((conv*3)bnorm-)*1)fc*0*256*lr-0.1,0.27848485112190247
(((conv*1)pool-dropout)*2)fc*1*512*lr-0.01,0.10696969926357269
(((conv*2)bnorm-)*3)fc*0*64*lr-0.1,0.3593939542770386
(((conv*2))*2)fc*2*256*lr-0.001,0.6445454359054565
(((conv*1)bnorm-pool-)*1)fc*0*64*lr-0.1,0.4739393889904022
(((conv*1)bnorm-pool-dropout)*2)fc*0*256*lr-0.1,0.3696969747543335
(((conv*3)bnorm-pool-dropout)*3)fc*1*64*lr-0.0001,0.8481818437576294
(((conv*1)bnorm-pool-)*2)fc*0*128*lr-0.001,0.675151526927948
(((conv*1)bnorm-)*1)fc*2*64*lr-0.001,0.5754545331001282
(((conv*1)bnorm-pool-)*1)fc*2*512*lr-0.01,0.5463636517524719
(((conv*3)bnorm-pool-dropout)*3)fc*1*64*lr-0.1,0.10969696938991547
(((conv*1)bnorm-pool-dropout)*3)fc*1*128*lr-0.01,0.7296969890594482
(((conv*3)bnorm-pool-)*3)fc*2*256*lr-0.001,0.8472727537155151
(((conv*2)bnorm-)*3)fc*0*512*lr-0.01,0.6106060743331909
(((conv*2)bnorm-pool-)*3)fc*0*256*lr-0.0001,0.6903030276298523
(((conv*3)bnorm-pool-dropout)*2)fc*2*128*lr-0.1,0.09969697147607803
(((conv*3)bnorm-pool-dropout)*2)fc*0*512*lr-0.001,0.8436363339424133
(((conv*1)bnorm-pool-)*2)fc*1*128*lr-0.001,0.6839393973350525
(((conv*2))*2)fc*1*512*lr-0.001,0.6542423963546753
(((conv*2)bnorm-pool-dropout)*1)fc*0*256*lr-0.01,0.649696946144104
(((conv*1)bnorm-pool-dropout)*1)fc*2*64*lr-0.1,0.10121212154626846
(((conv*3)bnorm-)*2)fc*0*256*lr-0.0001,0.632121205329895
(((conv*1)pool-dropout)*2)fc*2*64*lr-0.001,0.732424259185791
(((conv*2)bnorm-)*3)fc*2*256*lr-0.001,0.6969696879386902
(((conv*1)bnorm-pool-dropout)*1)fc*0*128*lr-0.001,0.628484845161438
(((conv*1))*2)fc*2*128*lr-0.01,0.40515151619911194
(((conv*2)bnorm-pool-dropout)*3)fc*0*128*lr-0.1,0.7342424392700195
